id,name,attribute,level,type,atk,def,passcode,frameType
10693,Gimmick Puppet Twilight Joker,DARK,8,Machine,800,1600,92821268,effect
10694,Gimmick Puppet Scissor Arms,DARK,4,Machine,1200,600,29216967,effect
10695,Gimmick Puppet Nightmare,DARK,8,Machine,1000,2000,55204071,effect
10696,Heroic Challenger - Ambush Soldier,EARTH,1,Warrior,0,0,92609670,effect
10697,Heroic Challenger - Clasp Sword,EARTH,1,Warrior,300,100,28194325,effect
10698,Blue Mountain Butterspy,DARK,4,Warrior,0,1700,54582424,effect
10699,Box of Friends,LIGHT,1,Machine,0,0,81587028,effect
10700,Zombowwow,DARK,2,Zombie,1000,1000,27971137,effect
10730,Galaxy Dragon,LIGHT,4,Dragon,2000,1200,9024367,effect
10731,Hundred-Footed Horror,DARK,7,Insect,2600,1300,36029076,effect
10732,Labradorite Dragon,DARK,6,Dragon,0,2400,62514770,normal
10733,Chow Chow Chan,EARTH,2,Beast,800,800,99902789,effect
10734,Malicevorous Spoon,DARK,2,Fiend,100,500,35307484,effect
10735,Malicevorous Fork,DARK,2,Fiend,400,400,61791132,effect
10736,Malicevorous Knife,DARK,2,Fiend,600,100,98780137,effect
10737,Battlin' Boxer Rib Gardna,FIRE,3,Warrior,100,1400,24184846,effect
10738,Battlin' Boxer Rabbit Puncher,FIRE,3,Warrior,800,1000,61679541,effect
10739,Secret Sect Druid Wid,DARK,4,Spellcaster,0,1800,97064649,effect
10740,Secret Sect Druid Dru,DARK,4,Spellcaster,1800,0,24062258,effect
10741,Mythic Tree Dragon,EARTH,4,Dragon,100,1400,50457953,effect
10742,Mythic Water Dragon,WATER,8,Dragon,1000,2000,92841002,effect
10743,Armed Protector Dragon,LIGHT,8,Dragon,2000,2800,29330706,effect
10744,Soul Drain Dragon,LIGHT,8,Dragon,4000,0,55735315,effect
10745,Baby Raccoon Ponpoko,EARTH,2,Beast,800,0,92729410,effect
10746,Baby Raccoon Tantan,EARTH,2,Beast,0,800,28118128,effect
10747,Ghostrick Lantern,DARK,1,Fiend,800,0,54512827,effect
10748,Ghostrick Specter,DARK,1,Fiend,600,0,81907872,effect
10749,Ghostrick Witch,DARK,2,Spellcaster,1200,200,27491571,effect
10750,Ghostrick Yuki-onna,DARK,2,Spellcaster,1000,800,54490275,effect
10751,Ghostrick Jiangshi,DARK,3,Zombie,400,1800,80885284,effect
10752,Ghostrick Stein,DARK,3,Zombie,1600,0,16279989,effect
10753,Bujin Mikazuchi,LIGHT,4,Beast-Warrior,1900,1500,53678698,effect
10754,Bujingi Crow,LIGHT,4,Winged Beast,1700,800,89662736,effect
10755,Bujingi Ibis,LIGHT,4,Winged Beast,1600,300,16157341,effect
10756,Bujingi Boar,LIGHT,4,Beast,1100,1900,42551040,effect
10757,Bujingi Centipede,LIGHT,4,Beast,1700,500,88940154,effect
10758,Mecha Phantom Beast Sabre Hawk,WIND,4,Machine,2100,100,15335853,effect
10759,Mecha Phantom Beast Kalgriffin,WIND,7,Machine,1000,2500,41329458,effect
10760,Vampire Sorcerer,DARK,4,Zombie,1500,1500,88728507,effect
10761,Shadow Vampire,DARK,5,Zombie,2000,0,14212201,effect
10762,Vampire Grace,DARK,6,Zombie,2000,1200,40607210,effect
10763,Pumprincess the Princess of Ghosts,DARK,3,Zombie,900,1000,17601919,effect
10764,Yellow-Bellied Oni,DARK,4,Zombie,1000,1000,53090623,effect
10765,Vampire Hunter,DARK,4,Warrior,1600,1600,80485722,effect
10766,Aratama,DARK,4,Fiend,800,1800,16889337,effect
10767,Rasetsu,FIRE,4,Fairy,1500,1900,43378076,effect
10768,Skelesaurus,DARK,4,Zombie,1700,1400,89362180,effect
10769,Knight Day Grepher,LIGHT,4,Warrior,1700,1600,15767889,effect
10770,Genomix Fighter,WIND,6,Psychic,2200,1100,42155488,effect
10771,"Mariña, Princess of Sunflowers",FIRE,8,Plant,2800,1600,78540593,effect
10772,Granmarg the Mega Monarch,EARTH,8,Rock,2800,1000,15545291,effect
10773,Swarm of Crows,DARK,5,Winged Beast,1200,1800,41039846,effect
10774,Terrene Toothed Tsuchinoko,EARTH,3,Reptile,1600,500,77428945,effect
10775,Risebell the Star Psycher,WIND,4,Psychic,1500,1500,14812659,effect
10776,Blue Duston,WATER,1,Fiend,0,1000,40217358,effect
10812,Galaxy Serpent,LIGHT,2,Dragon,1000,0,11066358,normal
10813,Noble Knight Drystan,LIGHT,4,Warrior,1800,800,53550467,effect
10814,Bujingi Warg,LIGHT,4,Beast,1200,1900,80555062,effect
10815,Mecha Phantom Beast Aerosguin,WIND,3,Machine,1600,400,16943770,effect
10816,Cockadoodledoo,WIND,5,Winged Beast,1600,2000,42338879,effect
10817,Tour Bus To Forbidden Realms,DARK,3,Fiend,600,1000,89732524,effect
10818,"Confronting the ""C""",EARTH,5,Insect,1100,2500,15721123,effect
10822,Shogi Knight,EARTH,3,Beast-Warrior,800,400,41493640,effect
10823,Black Luster Soldier - Envoy of the Evening Twilight,DARK,8,Warrior,3000,2500,77498348,effect
10824,"Gaia, the Polar Knight",DARK,4,Warrior,1600,1200,14882493,effect
10825,"Gaia, the Mid-Knight Sun",LIGHT,4,Warrior,1600,1200,40371092,effect
10829,Gimmick Puppet Des Troy,DARK,4,Machine,1200,2000,76543119,effect
10830,Gogogo Golem - Golden Form,EARTH,4,Rock,-1,1500,2948263,effect
10831,Dododo Witch,EARTH,4,Warrior,1200,1600,39432962,effect
10832,Dododo Swordsman,EARTH,8,Warrior,0,3000,75421661,effect
10833,Toy Knight,EARTH,4,Machine,200,1200,1826676,effect
10834,Explossum,EARTH,1,Beast,100,100,38210374,effect
10835,Swordsman of Revealing Light,LIGHT,8,Warrior,0,2400,64605089,effect
10836,Doggy Diver,DARK,4,Warrior,1000,1000,1003028,effect
10844,ZW - Sleipnir Mail,LIGHT,4,Beast,1000,1000,2648201,effect
10849,Double Fin Shark,WATER,4,Fish,1000,1200,64319467,effect
10850,Silent Angler,WATER,4,Fish,800,1400,90303176,effect
10851,Depth Shark,WATER,5,Fish,1400,0,37798171,effect
10852,Saber Shark,WATER,4,Fish,1600,1200,63193879,effect
10853,Guard Penguin,WATER,4,Winged Beast,0,1200,99581584,effect
10860,Snow Plow Hustle Rustle,EARTH,10,Machine,2500,3000,24731453,effect
10861,Night Express Knight,EARTH,10,Machine,3000,3000,51126152,effect
10863,Ruffian Railcar,EARTH,4,Machine,1800,1000,24919805,effect
10864,Blue Flame Swordsman,FIRE,4,Warrior,1800,1600,50903514,effect
10866,Cyber Dragon Core,LIGHT,2,Machine,400,1500,23893227,effect
10867,Cyber Dragon Drei,LIGHT,4,Machine,1800,800,59281922,effect
10871,Ghostrick Ghoul,DARK,3,Zombie,1100,1200,85463083,effect
10872,Bujingi Raven,LIGHT,4,Winged Beast,1600,900,11958188,effect
10873,Vampire Duke,DARK,5,Zombie,2000,0,58947797,effect
10874,Archfiend Giant,DARK,6,Fiend,2400,1600,84341431,effect
10875,Lady of the Lake,LIGHT,1,Aqua,200,1800,10736540,effect
10876,Noble Knight Borz,LIGHT,4,Warrior,1700,900,47120245,effect
10882,Geargiano Mk-III,EARTH,3,Machine,1000,1000,45286019,effect
10883,Geargiattacker,EARTH,4,Machine,1900,100,72370114,effect
10885,"Minerva, Lightsworn Maiden",LIGHT,3,Spellcaster,800,200,40164421,effect
10886,"Raiden, Hand of the Lightsworn",LIGHT,4,Warrior,1700,1000,77558536,effect
10887,White Duston,LIGHT,1,Fiend,0,1000,3557275,normal
10888,ZW - Asura Strike,FIRE,4,Fairy,1000,1000,40941889,effect
10889,Gillagillancer,EARTH,6,Warrior,2200,800,76436988,effect
10890,Rainbow Kuriboh,LIGHT,1,Fiend,100,100,2830693,effect
10891,Overlay Sentinel,LIGHT,4,Warrior,2000,0,39229392,effect
10892,Overlay Booster,LIGHT,5,Warrior,2000,0,75214390,effect
10893,Photon Chargeman,LIGHT,4,Warrior,1000,1000,2618045,effect
10894,Chronomaly Moai Carrier,EARTH,5,Rock,900,1800,38007744,effect
10895,Chronomaly Winged Sphinx,EARTH,5,Rock,1600,1900,65591858,effect
10896,Deep-Space Cruiser IX,LIGHT,9,Machine,900,900,1586457,effect
10897,Gorgonic Golem,DARK,3,Rock,1200,600,37984162,effect
10898,Gorgonic Gargoyle,DARK,3,Rock,1000,800,64379261,effect
10899,Gorgonic Ghoul,DARK,1,Rock,100,100,90764875,effect
10900,Gorgonic Cerberus,DARK,3,Rock,1300,300,37168514,effect
10901,Sylvan Peaskeeper,WIND,1,Plant,400,100,63257623,effect
10902,Sylvan Komushroomo,FIRE,2,Plant,100,2000,99641328,effect
10903,Sylvan Marshalleaf,WATER,3,Plant,1500,1200,36046926,effect
10904,Sylvan Flowerknight,EARTH,4,Plant,1800,1000,62434031,effect
10905,Sylvan Guardioak,EARTH,6,Plant,2400,1500,99429730,effect
10906,Sylvan Hermitree,FIRE,8,Plant,2700,1800,25824484,effect
10907,Ghostrick Jackfrost,DARK,1,Fiend,800,100,61318483,effect
10908,Ghostrick Mary,DARK,1,Fiend,100,1600,98707192,effect
10909,Ghostrick Nekomusume,DARK,2,Spellcaster,400,900,24101897,effect
10910,Ghostrick Skeleton,DARK,3,Zombie,1200,1100,51196805,effect
10911,Ghostrick Mummy,DARK,3,Zombie,1500,0,97584500,effect
10912,Bujin Arasuda,LIGHT,4,Beast-Warrior,1600,1900,23979249,effect
10913,Bujingi Peacock,LIGHT,4,Winged Beast,1800,700,50474354,effect
10914,Bujingi Swallow,LIGHT,4,Winged Beast,1700,800,86868952,effect
10915,Bujingi Fox,LIGHT,4,Beast,200,2100,23857661,effect
10916,Bujingi Hare,LIGHT,4,Beast,1700,500,59251766,effect
10917,Gravekeeper's Nobleman,DARK,3,Spellcaster,1000,1000,85646474,effect
10918,Gravekeeper's Ambusher,DARK,4,Spellcaster,1700,0,22134079,effect
10919,Gravekeeper's Shaman,DARK,6,Spellcaster,1500,1500,58139128,effect
10920,Gravekeeper's Oracle,DARK,10,Spellcaster,2000,1500,25524823,effect
10921,Mystic Macrocarpa Seed,EARTH,3,Plant,500,1000,51912531,effect
10922,"Kalantosa, Mystical Beast of the Forest",EARTH,2,Beast,200,1400,97317530,effect
10923,Nikitama,LIGHT,4,Fairy,800,1800,24701235,effect
10924,Black Brachios,EARTH,4,Dinosaur,1800,1100,50896944,effect
10925,"Chirubimé, Princess of Autumn Leaves",EARTH,8,Plant,1800,2800,87294988,effect
10926,Mobius the Mega Monarch,WATER,8,Aqua,2800,1000,23689697,effect
10927,Sirenorca,WATER,5,Winged Beast,2200,1000,50074392,effect
10928,Xyz Avenger,DARK,4,Fiend,1800,700,86062400,effect
10929,Tackle Crusader,EARTH,4,Rock,1500,1800,12467005,effect
10930,Majiosheldon,WATER,3,Warrior,800,2000,59951714,effect
10931,Paladin of Photon Dragon,LIGHT,4,Warrior,1900,800,85346853,ritual
10972,Chronomaly Nebra Disk,LIGHT,4,Machine,1800,1500,24861088,effect
10974,Heraldic Beast Amphisbaena,WIND,4,Dragon,1700,1100,87255382,effect
10978,SZW - Fenrir Sword,LIGHT,4,Beast,1800,1100,12927849,effect
10979,Gogogo Goram,EARTH,4,Rock,2300,0,59911557,effect
10980,Dododo Driver,EARTH,4,Warrior,1800,200,85310252,effect
10984,Sylvan Bladefender,EARTH,4,Plant,1900,700,11682713,effect
10985,Sylvan Mikorange,WATER,3,Plant,400,1100,47077318,effect
10986,Ghostrick Yeti,DARK,3,Zombie,300,2000,84472026,effect
10987,Bujingi Pavo,LIGHT,4,Winged Beast,1700,800,10860121,effect
10988,Gravekeeper's Heretic,DARK,4,Spellcaster,1800,1500,46955770,effect
10989,Noble Knight Peredur,LIGHT,4,Warrior,1900,300,73359475,effect
10990,"Gwenhwyfar, Queen of Noble Arms",LIGHT,2,Spellcaster,300,300,19748583,effect
10994,Flowerbot,EARTH,3,Plant,1500,800,45010690,effect
10995,Humpty Grumpty,DARK,3,Zombie,1400,0,71415349,effect
10999,Geargiauger,EARTH,4,Machine,500,500,47687766,effect
11000,"Felis, Lightsworn Archer",LIGHT,4,Beast-Warrior,1100,2000,73176465,effect
11001,Fishborg Doctor,WATER,4,Fish,400,400,10560119,effect
11002,Santa Claws,LIGHT,6,Fiend,1200,2500,46565218,effect
11006,Chronomaly Gordian Knot,EARTH,3,Rock,300,900,72837335,effect
11007,Gimmick Puppet Humpty Dumpty,DARK,4,Machine,0,100,8226374,effect
11008,Gimmick Puppet Shadow Feeler,DARK,8,Machine,1000,1000,34620088,effect
11009,Silent Wobby,WATER,4,Fish,1000,2000,71015787,effect
11010,Dynatherium,WIND,4,Beast,1600,600,7409792,effect
11030,ZS - Vanish Sage,LIGHT,1,Warrior,500,100,51865604,effect
11031,Galaxy Mirror Sage,LIGHT,3,Spellcaster,0,800,98263709,effect
11032,Galaxy Tyranno,LIGHT,8,Dinosaur,2000,0,24658418,effect
11033,Heliosphere Dragon,LIGHT,4,Dragon,0,1900,51043053,effect
11034,Mermaid Shark,WATER,1,Fish,100,300,87047161,effect
11035,Gazer Shark,WATER,5,Fish,1000,1900,23536866,effect
11036,Blizzard Thunderbird,WATER,4,Winged Beast,1600,1400,50920465,effect
11037,Battlin' Boxer Big Bandage,FIRE,2,Warrior,1100,1400,86325573,effect
11038,Battlin' Boxer Veil,FIRE,4,Warrior,0,1800,13313278,effect
11039,Umbral Horror Ghost,DARK,2,Fiend,200,200,59708927,effect
11040,Artifact Moralltach,LIGHT,5,Fairy,2100,1400,85103922,effect
11041,Artifact Beagalltach,LIGHT,5,Fairy,1400,2100,12697630,effect
11042,Artifact Failnaught,LIGHT,5,Fairy,2000,1600,48086335,effect
11043,Artifact Aegis,LIGHT,5,Fairy,1200,2500,85080444,effect
11044,Artifact Achilleshield,LIGHT,5,Fairy,1500,2200,11475049,effect
11045,Artifact Labrys,LIGHT,5,Fairy,2300,1000,47863787,effect
11046,Artifact Caduceus,LIGHT,5,Fairy,1600,2400,84268896,effect
11047,Sylvan Cherubsprout,LIGHT,1,Plant,100,100,10753491,effect
11048,Sylvan Snapdrassinagon,DARK,1,Plant,900,400,47741109,effect
11049,Sylvan Lotuswain,WATER,5,Plant,2300,1100,73136204,effect
11050,Sylvan Sagequoia,WIND,7,Plant,2600,2100,10530913,effect
11051,Ghostrick Doll,DARK,2,Spellcaster,300,1200,46925518,effect
11052,Ghostrick Warwolf,DARK,3,Zombie,1400,1500,72913666,effect
11053,Bujin Hirume,LIGHT,4,Beast-Warrior,2000,1000,9418365,effect
11054,Traptrix Dionaea,EARTH,4,Plant,1700,1100,45803070,effect
11055,Mecha Phantom Beast O-Lion,WIND,2,Machine,600,1000,72291078,effect
11056,Hazy Flame Hydra,FIRE,6,Dinosaur,2300,200,8696773,effect
11057,Madolche Anjelly,EARTH,4,Fairy,1000,1000,34680482,effect
11058,"Pilica, Descendant of Gusto",WIND,3,Psychic,1000,1500,71175527,effect
11059,Gladiator Beast Augustus,DARK,8,Winged Beast,2600,1000,7573135,effect
11060,"Lucent, Netherlord of Dark World",DARK,6,Fiend,2400,0,34968834,effect
11061,Ancient Gear Box,EARTH,4,Machine,500,2000,60953949,effect
11062,Dawn Knight,LIGHT,4,Warrior,1400,1200,6351548,effect
11063,Majesty's Fiend,LIGHT,6,Fiend,2400,1000,33746252,effect
11064,Thestalos the Mega Monarch,FIRE,8,Pyro,2800,1000,69230391,effect
11065,Beautunaful Princess,WATER,1,Fish,0,0,6625096,effect
11066,Nopenguin,WATER,3,Aqua,1600,100,32623004,effect
11067,Condemned Maiden,LIGHT,4,Fairy,100,2000,68018709,effect
11068,Starduston,DARK,1,Fiend,-1,-1,95403418,effect
11110,Gagaga Sister,DARK,2,Spellcaster,200,800,387282,effect
11113,Galaxy-Eyes Cloudragon,LIGHT,1,Dragon,300,250,9260791,effect
11114,Galaxy Soldier,LIGHT,5,Machine,2000,0,46659709,effect
11117,Battlin' Boxer Shadow,FIRE,4,Warrior,1800,1400,35537251,effect
11120,Electromagnetic Turtle,LIGHT,4,Machine,0,1800,34710660,effect
11126,Shogi Lance,EARTH,3,Beast-Warrior,500,500,32476434,effect
11127,Guiding Light,LIGHT,1,Fairy,0,0,69865139,effect
11134,Stargazer Magician,DARK,5,Spellcaster,1200,2400,94415058,effect_pendulum
11135,Timegazer Magician,DARK,3,Spellcaster,1200,600,20409757,effect_pendulum
11136,"Aether, the Empowering Dragon",LIGHT,6,Dragon,2300,1600,56804361,effect
11137,"Ventdra, the Empowered Warrior",WIND,5,Warrior,2000,800,93298460,effect
11138,"Arnis, the Empowered Warrior",FIRE,4,Warrior,1700,1200,29687169,effect
11139,"Terratiger, the Empowered Warrior",EARTH,4,Warrior,1800,1200,56681873,effect
11140,"Hydrotortoise, the Empowered Warrior",WATER,3,Warrior,1400,900,82176812,effect
11141,Golden Dragon Summoner,LIGHT,4,Spellcaster,1000,1000,28565527,effect
11142,Blue Dragon Summoner,WIND,4,Spellcaster,1500,600,55969226,effect
11143,Red Sparrow Summoner,FIRE,4,Spellcaster,1600,1300,81354330,effect
11144,White Tiger Summoner,EARTH,3,Spellcaster,1000,1700,28348939,effect
11145,Green Turtle Summoner,WATER,3,Spellcaster,400,1500,54747648,effect
11148,Odd-Eyes Dragon,DARK,7,Dragon,2500,2000,53025096,effect
11149,Legendary Knight Timaeus,LIGHT,8,Warrior,2800,1800,80019195,effect
11150,Kuribandit,DARK,3,Fiend,1000,700,16404809,effect
11155,Guardian Dreadscythe,DARK,8,Fiend,2500,2000,18175965,effect
11167,Carboneddon,EARTH,3,Dinosaur,800,600,15981690,effect
11168,Mathematician,EARTH,3,Spellcaster,1500,500,41386308,effect
11169,Ra's Disciple,LIGHT,4,Fairy,1100,600,74875003,effect
11172,Blackwing - Oroshi the Squall,DARK,1,Winged Beast,400,600,73652465,effect
11173,Blackwing - Steam the Cloak,DARK,3,Winged Beast,800,1200,9047460,effect
11174,Blackwing - Hurricane the Tornado,DARK,1,Winged Beast,0,0,36442179,effect
11178,Assault Dog,EARTH,4,Beast,1200,800,72714226,effect
11179,Gate Blocker,EARTH,4,Rock,100,2000,8102334,effect
11181,Lionhearted Locomotive,EARTH,4,Machine,2400,2100,61692648,effect
11182,Express Train Trolley Olley,EARTH,4,Machine,1800,1000,7080743,effect
11183,Construction Train Signal Red,EARTH,3,Machine,1000,1300,34475451,effect
11189,Magic Hand,DARK,4,Spellcaster,800,1600,22530212,effect
11190,Fire Hand,FIRE,4,Pyro,1600,1000,68535320,effect
11191,Ice Hand,WATER,4,Aqua,1400,1600,95929069,effect
11192,Prominence Hand,FIRE,4,Pyro,600,2000,21414674,effect
11193,Lillybot,LIGHT,4,Machine,500,2000,68812773,effect
11195,Artifact Scythe,LIGHT,5,Fairy,2200,900,20292186,effect
11196,Noble Knight Brothers,LIGHT,4,Warrior,1200,2400,57690191,effect
11197,Noble Knight Eachtar,DARK,5,Warrior,1600,2000,93085839,effect
11198,Sylvan Princessprout,LIGHT,1,Plant,100,100,20579538,effect
11199,Bujingi Sinyou,LIGHT,4,Beast,1500,1000,56574543,effect
11200,Vampire Vamp,DARK,7,Zombie,2000,2000,82962242,effect
11205,Guerilla Kite,FIRE,4,Fiend,1600,200,54629413,effect
11206,Wattsychic Fighter,LIGHT,3,Psychic,1500,300,81028112,effect
11210,Flash Knight,LIGHT,4,Warrior,1800,600,17390179,normal_pendulum
11211,Foucault's Cannon,DARK,5,Spellcaster,2200,1200,43785278,normal_pendulum
11212,Metaphys Armed Dragon,LIGHT,7,Wyrm,2800,1000,89189982,normal
11213,Odd-Eyes Pendulum Dragon,DARK,7,Dragon,2500,2000,16178681,effect_pendulum
11214,Performapal Skeeter Skimmer,WATER,4,Insect,500,1600,42562690,effect
11215,Performapal Whip Snake,EARTH,4,Reptile,1700,900,79967395,effect
11216,Performapal Sword Fish,WATER,2,Fish,600,600,15452043,effect
11217,Performapal Hip Hippo,EARTH,3,Beast,800,800,41440148,effect
11218,Performapal Kaleidoscorp,LIGHT,6,Insect,100,2300,78835747,effect_pendulum
11219,Performapal Turn Toad,WATER,2,Aqua,0,800,4239451,effect_pendulum
11220,Superheavy Samurai Blue Brawler,EARTH,4,Machine,0,2000,41628550,effect
11221,Superheavy Samurai Swordsman,EARTH,3,Machine,1000,1800,77013169,effect
11222,Superheavy Samurai Big Benkei,EARTH,8,Machine,1000,3500,3117804,effect
11223,Aria the Melodious Diva,LIGHT,4,Fairy,1600,1200,40502912,effect
11224,Sonata the Melodious Diva,LIGHT,3,Fairy,1200,1000,76990617,effect
11225,Mozarta the Melodious Maestra,LIGHT,8,Fairy,2600,2000,3395226,effect
11226,Battleguard King,EARTH,8,Warrior,3000,1100,39389320,effect
11227,Satellarknight Deneb,LIGHT,4,Warrior,1500,1000,75878039,effect
11228,Satellarknight Altair,LIGHT,4,Warrior,1700,1300,2273734,effect
11229,Satellarknight Vega,LIGHT,4,Warrior,1200,1600,38667773,effect
11230,Satellarknight Alsahm,LIGHT,4,Warrior,1400,1800,65056481,effect
11231,Satellarknight Unukalhai,LIGHT,4,Warrior,1800,1000,1050186,effect
11232,Shaddoll Falco,DARK,2,Spellcaster,600,1400,37445295,effect
11233,Shaddoll Hedgehog,DARK,3,Spellcaster,800,200,4939890,effect
11234,Shaddoll Squamata,DARK,4,Spellcaster,1800,1000,30328508,effect
11235,Shaddoll Dragon,DARK,4,Spellcaster,1900,0,77723643,effect
11236,Shaddoll Beast,DARK,5,Spellcaster,2200,1700,3717252,effect
11237,"Suanni, Fire of the Yang Zing",FIRE,4,Wyrm,1900,0,30106950,effect
11238,"Bi'an, Earth of the Yang Zing",EARTH,3,Wyrm,1600,0,66500065,effect
11239,"Bixi, Water of the Yang Zing",WATER,2,Wyrm,0,2000,2095764,effect
11240,"Pulao, Wind of the Yang Zing",WIND,1,Wyrm,0,1800,35089369,effect
11241,"Chiwen, Light of the Yang Zing",LIGHT,1,Wyrm,0,0,61488417,effect
11242,Artifact Chakram,LIGHT,5,Fairy,1900,2000,8873112,effect
11243,Artifact Lancea,LIGHT,5,Fairy,1700,2300,34267821,effect
11244,Nefarious Archfiend Eater of Nefariousness,EARTH,4,Beast,1500,200,60666820,effect
11245,The Agent of Entropy - Uranus,DARK,5,Fairy,2200,1200,97750534,effect
11246,Djinn Demolisher of Rituals,DARK,3,Fiend,1500,600,33145233,effect
11247,Batteryman 9-Volt,LIGHT,4,Thunder,1000,1000,60549248,effect
11248,Resonance Insect,EARTH,4,Insect,1000,700,96938986,effect
11249,Breaker the Dark Magical Warrior,DARK,6,Spellcaster,1600,1000,22923081,effect
11250,Raiza the Mega Monarch,WIND,8,Winged Beast,2800,1000,69327790,effect
11251,Dogu,EARTH,4,Rock,1900,0,95816395,effect
11252,Hypnosister,WIND,4,Psychic,1300,1400,22200403,effect
11253,Re-Cover,EARTH,1,Psychic,700,300,58695102,effect
11254,Deskbot 001,EARTH,1,Machine,500,500,94693857,effect
11255,Spy-C-Spy,FIRE,3,Warrior,1200,1300,21088856,effect
11256,Wightprince,DARK,1,Zombie,0,0,57473560,effect
11259,"Saffira, Queen of Dragons",LIGHT,6,Dragon,2500,2400,56350972,ritual
11290,Heroic Challenger - Assault Halberd,EARTH,4,Warrior,1800,200,65848811,effect
11291,Heroic Challenger - Thousand Blades,EARTH,4,Warrior,1300,1100,1833916,effect
11292,Star Seraph Scepter,LIGHT,4,Fairy,1800,400,38331564,effect
11293,Star Seraph Scale,LIGHT,4,Fairy,1500,900,64726269,effect
11294,Star Seraph Sovereignty,LIGHT,4,Fairy,800,2000,91110378,effect
11295,Numeral Hunter,LIGHT,4,Warrior,1600,1400,37115973,effect
11301,Performapal Silver Claw,DARK,4,Beast,1800,700,26270847,effect_pendulum
11303,Primitive Butterfly,WIND,5,Insect,1200,900,98154550,effect
